	sampleID	seqID	patientID	experiment	Time	group	group2	Bacteroidaceae	Bacteroidales_S24.7_group	Bacteroidales_unclassified	Rikenellaceae	Porphyromonadaceae	Bacteroidetes_unclassified	Prevotellaceae	Flavobacteriaceae	Cytophagaceae	Sphingobacteriaceae	Lactobacillaceae	Lachnospiraceae	Erysipelotrichaceae	Peptostreptococcaceae	Ruminococcaceae	Family_XIII	Enterococcaceae	Paenibacillaceae	Clostridiales_unclassified	Staphylococcaceae	Firmicutes_unclassified	Bacillaceae	Listeriaceae	Lactobacillales_unclassified	Streptococcaceae	Clostridia_unclassified	Bacilli_unclassified	Family_XI	Clostridiaceae_1	Bacillales_unclassified	Christensenellaceae	Veillonellaceae	Leuconostocaceae	Acidaminococcaceae	Thermoactinomycetaceae	Planococcaceae	Eubacteriaceae	Aerococcaceae	Carnobacteriaceae	Peptococcaceae	Enterobacteriaceae	Pseudomonadaceae	Mitochondria	Oxalobacteraceae	Comamonadaceae	Xanthomonadaceae	Gammaproteobacteria_unclassified	Desulfovibrionaceae	Campylobacteraceae	Moraxellaceae	Hyphomicrobiaceae	Campylobacterales_unclassified	Brucellaceae	Phyllobacteriaceae	Rhizobiaceae	Halomonadaceae	Bradyrhizobiaceae	Rhizobiales_unclassified	Rhodobacteraceae	Betaproteobacteria_unclassified	Alcaligenaceae	Burkholderiaceae	Burkholderiales_unclassified	Alphaproteobacteria_unclassified	Caulobacteraceae	Methylobacteriaceae	Nevskiaceae	Bifidobacteriaceae	Coriobacteriaceae	Actinobacteria_unclassified	Corynebacteriaceae	Microbacteriaceae	Actinobacteria_unclassified.1	Actinomycetaceae	Brevibacteriaceae	Cellulomonadaceae	Pseudonocardiaceae	Micrococcales_unclassified	Streptomycetaceae	Corynebacteriales_unclassified	Micrococcaceae	Nocardiaceae	Micromonosporaceae	Verrucomicrobiaceae	Verrucomicrobiales_unclassified	Verrucomicrobia_unclassified	Fusobacteriaceae	Mollicutes_unclassified	Mollicutes_RF9_fa	Mycoplasmataceae	Synergistaceae	Unknown_Family	Bacteria_unclassified	unknown_unclassified	Chloroplast_fa	Obscuribacterales_fa	Methanobacteriaceae
33	17761cec	17761cec	17761	chen_model	28	xg_cdiff	xg_cdiff	7.49084621643613	28.4174125305126	0.442432872253865	1.42900732302685	0	0	0	0	0	0	0.950976403580146	22.6352725793328	2.19690805532954	0	5.8940195280716	0.106794141578519	0	0	0.676362896663954	0	0.0203417412530513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.183075671277461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.264442636289666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.6214401952807	0.956061838893409	0.310211554109032	0	0	0	0	0	0	7.40439381611066	0	0	0	0
34	17761n01	17761n01	17761	chen_model	-1	xg_cdiff	xg_cdiff	12.9411764705882	9.67526442753758	2.6683985897198	0	0	0	0	0	0	0	8.27240675449991	3.21024308777139	5.56689552792726	0	0.00371126368528484	0	0	0.00371126368528484	0.022267582111709	0	0.137316756355539	0	0	0.00371126368528484	0	0	0	0.00371126368528484	0	0	0	0	0	0	0	0	0.00371126368528484	0	0	0	16.0586379662275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00371126368528484	0	0	0	0	0	0	1.18389311560586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.0419372796437	1.13935795138245	0.285767303766933	0	0	0	0	0	0	12.7741696047504	0	0	0	0
35	17761n06	17761n06	17761	chen_model	-6	xg_cdiff	xg_cdiff	8.20323429019081	34.3405517318561	3.57002965698618	0.436461306026523	0	0.0167869733087124	0	0	0	0	3.95053438531699	18.0459963068659	9.78120978120978	0	2.69710704493313	0.0559565776957081	0	0	0.285378546248111	0.0223826310782833	0.0503609199261373	0	0	0	0.0503609199261373	0	0	0	0	0	0.00559565776957081	0	0	0	0	0	0	0	0	0	0.0559565776957081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.15992389905433	0.604331039113648	0.772200772200772	0	0	0	0	0	0	0.00559565776957081	0	0	0	0	0	0	7.52615970007274	0.257400257400257	0.0559565776957081	0	0	0	0	0	0	7.05052878965922	0	0	0	0
36	17761n08	17761n08	17761	chen_model	-8	xg_cdiff	xg_cdiff	3.9334251332096	30.6471891277016	3.99928156618572	2.51451834999701	0	0.0778303298808597	0	0	0	0	15.5780398730767	3.76579057654314	6.72334311201581	0	1.56259354606957	0.0179608453571215	0	0	0.233490989642579	0	0.0778303298808597	0	0	0.00598694845237382	0.0179608453571215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0359216907142429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3762797102317	2.64623121594923	0.778303298808597	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48458360773514	0.143686762856972	0.0299347422618691	0	0	0	0	0	0	19.3498173980722	0	0	0	0
37	17761p00	17761p00	17761	chen_model	0	xg_cdiff	xg_cdiff	0.867089993431136	0.836435296693672	0.109481059776659	0.00437924239106635	0	0	0	0	0	0	16.0674403328224	0.236479089117583	6.20976571053208	0	0.013137727173199	0	0	0	0.0175169695642654	0	0.00437924239106635	0	0	0.00875848478213269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.7724983577841	0	0	0.00875848478213269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105101817385592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.435296693672	1.09918984015765	0.411648784760236	0	0	0	0	0	0	0.792642872783008	0	0	0	0
38	17761p01	17761p01	17761	chen_model	1	xg_cdiff	xg_cdiff	28.4046513765685	0.0321735533391552	0.0091924438111872	0	0	0	0	0	0	0	9.624488670313	9.87728087512065	2.68878981477226	0.432044859125799	0.197637541940525	0.0045962219055936	0	0	0.211426207657306	0	0.0045962219055936	0.0091924438111872	0.0045962219055936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.4393988141747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.937629268741095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.1091602702578	1.52594567265708	0.211426207657306	0	0	0	0	0	0	0.271177092430023	0	0.0045962219055936	0	0
39	17761p04	17761p04	17761	chen_model	4	xg_cdiff	xg_cdiff	17.2730463266261	17.998362189986	1.21080954609265	0	0	0	0.0116986429574169	0	0	0	4.49812821712681	14.9099204492279	3.09429106223678	0	1.82498830135704	0.15208235844642	0	0	0.707767898923725	0	0.0233972859148339	0	0	0	0	0	0	0.00584932147870847	0	0	0	0.00584932147870847	0	0	0	0	0	0	0	0	1.04117922321011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06457650912494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.3345811885821	1.34534394010295	0.30416471689284	0	0	0	0	0	0	4.19396350023397	0	0	0	0
40	17761p07	17761p07	17761	chen_model	7	xg_cdiff	xg_cdiff	13.4063704605397	26.0458510854129	1.27814972611077	3.00669506999391	0.00811523635625888	0	0	0	0	0	0.673564617569487	12.9194562791641	1.57435585311422	0.00811523635625888	3.60316494217894	0.129843781700142	0	0	0.860215053763441	0	0.0284033272469061	0	0	0	0	0.00405761817812944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0568066544938121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36112801785352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.0286062081558	1.41610874416717	0.365185636031649	0	0	0	0	0	0	3.22174883343477	0	0	0	0.00405761817812944
41	17762cec	17762cec	17762	chen_model	28	xg_cdiff	xg_cdiff	3.97169963016562	23.3102856836576	0.267995926461918	0.584231119686981	0	0	0	0	0	0	2.36372407139412	29.9619445784424	4.66312912043737	0	4.73816797984671	0.112558289114005	0	0	0.418073645280592	0	0.0428793482339068	0.00535991852923836	0	0	0	0	0.00535991852923836	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0160797555877151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.900466312912044	0.00535991852923836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.2099480087903	0.836147290561184	0.267995926461918	0	0	0	0	0	0	8.31859355737793	0	0	0	0
42	17762n01	17762n01	17762	chen_model	-1	xg_cdiff	xg_cdiff	19.1782104080869	10.5812429801572	0.734743541744665	0	0	0	0	0	0	0	11.0819917633845	1.67540247098465	4.18850617746162	0	0	0	0	0	0.00935979034069637	0	0.0701984275552228	0	0	0.00935979034069637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.3845001871958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.402470984649944	0	0	0	0.00467989517034818	0	0	0	0	0	0	0	0	0	0	0	26.3478098090603	1.17933358292774	0.355672032946462	0	0	0	0	0	0	10.7965181579933	0	0	0	0
43	17762n06	17762n06	17762	chen_model	-6	xg_cdiff	xg_cdiff	10.3133608815427	31.9171831955923	3.40048209366391	0.516528925619835	0.00430440771349862	0.0129132231404959	0	0	0	0	9.6849173553719	22.8736225895317	9.25017217630854	0.00860881542699725	2.59986225895317	0.0473484848484848	0	0.00430440771349862	0.546659779614325	0.0301308539944904	0.0602617079889807	0	0	0	0.0129132231404959	0	0.00430440771349862	0	0	0.00430440771349862	0	0	0	0.00860881542699725	0	0	0	0	0	0	0.0301308539944904	0	0	0.00860881542699725	0	0	0	0	0	0	0	0	0	0	0	0	0.00430440771349862	0	0	0	0	0	0	0	0	0	0	1.47641184573003	0.576790633608815	0.6241391184573	0	0	0	0	0	0	0	0	0	0	0	0	0	3.50809228650138	0.129132231404959	0.068870523415978	0	0	0	0	0	0	2.27272727272727	0	0	0	0
44	17762p00	17762p00	17762	chen_model	0	xg_cdiff	xg_cdiff	0.17514939212858	0.396661858644138	0.0206058108386565	0	0	0	0	0	0	0	8.31959612610756	0.14939212858026	4.86297135792293	0.0103029054193283	0.00515145270966413	0	0	0	0.00515145270966413	0.00515145270966413	0.00515145270966413	0	0	0.00515145270966413	0.00515145270966413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.6225015454358	0	0	0	0	0	0	0.00515145270966413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0103029054193283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.8207294457037	1.07150216361014	0.530599629095405	0	0	0	0	0	0	0.97362456212652	0	0	0	0
45	17762p01	17762p01	17762	chen_model	1	xg_cdiff	xg_cdiff	21.9279347780171	0.0253453301229249	0.00844844337430828	0	0.00422422168715414	0	0	0	0	0	18.6795083005956	0.160520424111857	2.59367211591264	0.456215942212647	0.0126726650614624	0.00422422168715414	0	0	0.00844844337430828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.9870738816373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89667553753221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.3552570438897	1.52071980737549	0.287247074726482	0	0	0	0	0	0	0.0718117686816204	0	0	0	0
46	17762p04	17762p04	17762	chen_model	4	xg_cdiff	xg_cdiff	36.9864187481256	12.4759007754595	0.689773360181655	0	0	0	0.00428430658497922	0	0	0	4.78128614883681	8.88993616383188	2.0007711751853	0.077117518529626	1.01538066064008	0.171372263399169	0.00856861316995844	0	0.282764234608629	0	0.0128529197549377	0	0	0	0	0	0	0.00428430658497922	0	0	0	0	0	0	0	0	0	0	0	0	4.02724818988047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.231352555588878	0	0	0	0	0	0	0	0	0	0	0	0.00428430658497922	0	0	0	26.1514073947132	1.40525255987318	0.214215329248961	0	0	0	0	0	0	0.565528469217257	0	0	0	0
47	17762p07	17762p07	17762	chen_model	7	xg_cdiff	xg_cdiff	9.39203354297694	27.6240391334731	0.440251572327044	0.363382250174703	0.0209643605870021	0	0	0	0	0	4.24178895877009	20.4682040531097	3.02585604472397	0.0139762403913347	5.14325646401118	0.076869322152341	0	0	0.76869322152341	0	0.0209643605870021	0	0	0	0	0.0349406009783368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.230607966457023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7120894479385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.4751921733054	1.03424178895877	0.286512928022362	0	0	0	0	0	0	4.6261355695318	0	0	0	0
48	17763cec	17763cec	17763	chen_model	28	xg_cdiff	xg_cdiff	7.74244231720446	25.0109109953737	0.654659722424278	1.06491314847683	0	0	0.00581919753266025	0	0	0	1.51299135849166	33.0268555966132	1.64101370421019	0	5.84247432279089	0.0872879629899037	0.00290959876633012	0	0.826326049637755	0	0.0116383950653205	0	0	0	0	0.0145479938316506	0	0.00581919753266025	0	0	0	0	0	0	0	0	0	0	0	0	0.0261863888969711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.290959876633012	0	0	0	0	0.00290959876633012	0	0	0	0	0	0	0	0	0	0	15.2055631528412	0.739038086647851	0.197852716110448	0	0	0	0	0	0	6.08688061916262	0	0	0	0
49	17763n01	17763n01	17763	chen_model	-1	xg_cdiff	xg_cdiff	11.3047451210756	11.0665100189283	1.71007114418119	0.316558971346518	0.0032634945499641	0	0	0	0	0	5.73069642973696	2.05600156647738	7.81280595261406	0.0097904836498923	0.982311859539195	0.0620063964493179	0	0	3.18517068076496	0	0.0750603746491743	0	0	0.0065269890999282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.7509953658377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218654134847595	0.0032634945499641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.6270478428301	1.272762874486	0.274133542196985	0	0.0130539781998564	0	0	0	0	5.5185692839893	0	0	0	0
50	17763n06	17763n06	17763	chen_model	-6	xg_cdiff	xg_cdiff	7.24365509470408	33.3208134356388	2.79551429951172	0.38096260127703	0	0.0214626817620862	0	0	0	0	3.12818586682406	19.3164135858776	4.42667811343027	0	3.99742447818855	0.0858507270483447	0.00536567044052154	0	0.439984976122766	0.0858507270483447	0.059022374845737	0	0	0	0.0107313408810431	0.0107313408810431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059022374845737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.09062617374041	0.810216236518753	0.922895315769706	0	0	0	0	0	0	0	0	0	0	0	0	0	9.08408005580297	0.429253635241723	0.0751193861673016	0	0	0	0	0	0	10.2001395074315	0	0	0	0
51	17763n08	17763n08	17763	chen_model	-8	xg_cdiff	xg_cdiff	2.68658969134405	27.8394083465399	4.16572334163459	1.62251905516565	0	0.0452796015395064	0.00754660025658441	0	0	0	17.304354388348	5.88634820013584	8.08995547505848	0	1.743264659271	0.0679194023092597	0.00754660025658441	0	0.475435816164818	0.0150932005131688	0.037733001282922	0	0	0	0.0150932005131688	0.0528262017960909	0	0.00754660025658441	0	0	0.00754660025658441	0	0	0	0	0	0	0	0	0	0.037733001282922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.74296279526073	2.71677609237039	1.28292204361935	0	0	0.00754660025658441	0	0	0	0	0	0	0	0	0	0	2.98845370160743	0.135838804618519	0.0150932005131688	0	0	0.0150932005131688	0	0	0	16.9798505773149	0	0	0	0
52	17763p00	17763p00	17763	chen_model	0	xg_cdiff	xg_cdiff	1.21134701788389	0.414060435203947	0.044048982468505	0.0925028631838604	0	0	0.0132146947405515	0	0	0	18.4256893665756	0.114527354418113	6.37829266143952	0.0044048982468505	0.405250638710246	0	0	0.0044048982468505	0.220244912342525	0	0.0044048982468505	0	0	0.0132146947405515	0.0132146947405515	0	0	0.017619592987402	0	0	0	0	0	0	0	0	0	0	0	0	60.4087745573077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00880979649370099	0	0	0.0044048982468505	0	0	0	0	0	0	0	0	0	0	0	0	11.0122456171262	0.775262091445688	0.229054708836226	0	0	0	0	0	0	0.185005726367721	0	0	0	0
53	17763p01	17763p01	17763	chen_model	1	xg_cdiff	xg_cdiff	13.7927304197317	0.0703158805711813	0.0216356555603635	0.0162267416702726	0	0	0	0	0	0	19.223279965383	9.04370402423193	4.35417568152315	0.524664647338814	1.43336218087408	0.00540891389009087	0.00540891389009087	0.00540891389009087	1.06014712245781	0	0	0	0	0.00540891389009087	0	0	0	0	0	0	0	0	0	0	0	0	0.00540891389009087	0	0	0	20.7918649935093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16291648636954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.5144958892254	1.3035482475119	0.362397230636088	0	0.00540891389009087	0	0	0	0	0.292081350064907	0	0	0	0
54	17763p04	17763p04	17763	chen_model	4	xg_cdiff	xg_cdiff	24.0684793554884	14.1606631032613	0.867611743744674	0	0	0	0	0	0	0	4.56270818808583	15.77194205593	2.92044310171198	0.0464792005577504	3.83453404601441	0.0619722674103339	0	0	0.611976140677047	0	0.0232396002788752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666201874661089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.697188008366256	0.00774653342629173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.2832907273995	1.27043148191184	0.22464946936246	0	0.00774653342629173	0	0	0	0	2.91269656828569	0	0	0	0
55	17763p07	17763p07	17763	chen_model	7	xg_cdiff	xg_cdiff	7.63666032091379	20.946423714985	0.658145227087299	0.223007886864292	0	0.0163176502583628	0	0	0	0	8.27848789774272	17.0519445199891	7.81615447375578	0.0108784335055752	1.86565134620615	0.184933369594778	0	0	0.478651074245309	0	0.11422355180854	0	0	0	0	0	0	0	0	0	0	0	0	0.0054392167527876	0	0	0	0	0	0	0.255643187381017	0	0	0	0	0	0	0	0	0	0	0	0.0054392167527876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90916508022845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.2510198531411	1.09328256731031	0.391623606200707	0.0054392167527876	0	0	0	0	0	9.80146858852325	0	0	0	0
56	17764cec	17764cec	17764	chen_model	28	xg_cdiff	xg_cdiff	2.24142097631706	17.5024166263896	0.392701788303528	1.02706621556307	0	0	0	0	0	0	0.610198163363944	50.3081198646689	2.34412759787337	0.0120831319478009	6.50072498791687	0.0604156597390043	0.00604156597390043	0	0.900193330111165	0	0.0120831319478009	0	0	0.00604156597390043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0302078298695022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102706621556307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.0920734654422	0.682696955050749	0.096665055582407	0	0	0	0	0	0	4.07201546640889	0	0	0	0
57	17764n01	17764n01	17764	chen_model	-1	xg_cdiff	xg_cdiff	20.6097371286359	18.5332088971846	3.14979001399907	0.439415150101104	0	0	0.00388862964691243	0	0	0	5.36630891273915	0.711619225384974	4.57302846476902	0.0194431482345621	2.38372997355732	0.0116658889407373	0	0	2.89702908694976	0	0.0427749261160367	0	0	0	0	0	0	0.00388862964691243	0	0	0	0	0	0	0	0	0	0	0	0	11.1214807901695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.404417483278892	0.00388862964691243	0.00388862964691243	0	0	0	0	0	0	0	0	0	0	0	0	0	24.1717218852077	1.06548452325401	0.241095038108571	0	0	0	0	0	0	4.24249494478146	0	0	0	0
58	17764n06	17764n06	17764	chen_model	-6	xg_cdiff	xg_cdiff	6.97372871800654	28.6334423272071	3.16270154470628	0.202954109820724	0	0.0281880708084339	0.0112752283233735	0	0	0	12.3012741008005	19.906415604916	11.951742022776	0	0.620137557785545	0.0563761416168677	0	0	0.0620137557785545	0.00563761416168677	0.0563761416168677	0	0	0.00563761416168677	0.0451009132934942	0	0	0.00563761416168677	0	0	0	0	0	0	0	0	0	0	0	0	0.0112752283233735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14229338144097	0.591949486977111	0.772353140151088	0	0	0	0	0	0	0	0	0	0	0	0	0	7.50930206336678	0.287518322246025	0.0845642124253016	0	0	0	0	0	0	4.56646747096629	0	0.00563761416168677	0	0
59	17764p00	17764p00	17764	chen_model	0	xg_cdiff	xg_cdiff	0.297376568355874	0.655857911031449	0.0570311226983868	0.130356851882027	0	0	0.01222095486394	0	0	0	15.561349193417	0.105914942154147	1.01026560208571	0	0.712889033729835	0.01222095486394	0	0	0.285155613491934	0	0	0	0	0.00407365162131335	0	0	0	0	0	0	0.00407365162131335	0	0	0	0	0	0	0	0	0	69.0932051490957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01222095486394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.6770408994623	0.802509369398729	0.219977187550921	0	0	0	0	0	0	0.342186736190321	0	0.00407365162131335	0	0
60	17764p01	17764p01	17764	chen_model	1	xg_cdiff	xg_cdiff	21.6257228396834	0.356805971373498	0.00410121806176434	0.00820243612352869	0	0	0	0	0	0	22.6387237009392	0.422425460361727	4.97477750892015	0.233769429520568	0.0369109625558791	0	0	0.00820243612352869	0.319895008817619	0	0	0	0	0.00410121806176434	0	0	0.00410121806176434	0.00820243612352869	0	0	0	0.00410121806176434	0	0	0	0	0	0	0	0	23.3564368617479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81273838329984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.363942090801	1.04991182381167	0.340401099126441	0	0	0	0	0	0	0.426526678423492	0	0	0	0
61	17764p04	17764p04	17764	chen_model	4	xg_cdiff	xg_cdiff	18.8156411321426	22.1800272948436	1.22826796416068	1.07399276093277	0	0	0.011867323325224	0	0	0	5.50050436124132	6.78810894202813	7.63068889811903	0.005933661662612	1.18079867085979	0.154275203227912	0	0	0.605233489586424	0.005933661662612	0.053402954963508	0.005933661662612	0	0	0	0.005933661662612	0	0.005933661662612	0	0	0	0	0	0	0	0	0	0	0	0	0.658636444549932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00243280128167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.1056785142111	1.11552839257106	0.272948436480152	0	0	0	0	0	0	6.59229810716193	0	0	0	0
62	17764p07	17764p07	17764	chen_model	7	xg_cdiff	xg_cdiff	8.8907654261415	26.6602328246577	0.711743772241993	0.946981120694855	0	0	0	0	0	0	4.58411243138911	7.28029434827191	8.26346583026721	0	3.13046625248809	0.0844441763676941	0	0	0.199046987152422	0.00603172688340672	0.0482538150672538	0	0	0.00603172688340672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283491163520116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73840400506665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.2221485011159	1.1641232884975	0.319681524820556	0	0	0	0	0	0	11.4542493515894	0	0	0	0.00603172688340672
63	17781cec	17781cec	17781	chen_model	28	xg_cdiff	xg_cdiff	4.83907371462104	23.2609578838081	1.05629034442288	1.39033088069336	0	0	0.00451406130095247	0	0	0	2.75809145488196	34.2075565386178	0.0135421839028574	0.00902812260190493	7.05096375208775	0.0180562452038099	0	0	0.568771723920011	0	0.0451406130095247	0	0	0	0.00902812260190493	0	0	0	0.00451406130095247	0	0	0	0	0.00451406130095247	0	0	0	0	0	0	0.0180562452038099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.645510766036203	0	0	0	0	0	0	0	0	0	0	0	0	0.00451406130095247	0	0	18.9996840157089	0.898298198889541	0.234731187649528	0	0	0	0	0	0	3.95431769963436	0	0	0	0.00451406130095247
64	17781n01	17781n01	17781	chen_model	-1	xg_cdiff	xg_cdiff	16.3060531980881	15.9667238296785	1.62002408143905	2.30233152114423	0	0	0	0	0	0	4.89291057029226	3.26923778596709	4.15952129018134	0	1.12015178604006	0.127704601014339	0.00364870288612398	0	2.02867880468493	0	0.0875688692669756	0	0	0	0	0	0	0.00729740577224797	0	0	0	0	0	0	0	0	0	0	0	0	11.6794979384829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.229868281825811	0.00364870288612398	0	0	0	0.00364870288612398	0	0	0	0	0	0	0	0	0	0	25.9203853030248	1.47042726310797	0.215273470281315	0	0	0	0	0	0	8.58174918816361	0	0.00364870288612398	0	0
65	17781n06	17781n06	17781	chen_model	-6	xg_cdiff	xg_cdiff	5.46965918536991	29.814353006373	3.28068717096149	0.205042948185093	0	0.027708506511499	0	0	0	0	4.82682183430313	11.7871986699917	4.67165419783874	0	2.69326683291771	0.0387919091160986	0.00554170130229981	0	0.315876974231089	0	0.0443336104183985	0	0	0	0.0110834026045996	0.00554170130229981	0.0110834026045996	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0221668052091992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9149348850097	0.393460792463286	0.681629260182876	0	0	0	0	0	0	0	0	0	0	0	0	0	19.2518703241895	1.03629814353006	0.304793571626489	0	0	0	0	0	0	12.1862011637573	0	0	0	0
66	17781n08	17781n08	17781	chen_model	-8	xg_cdiff	xg_cdiff	2.66495507060334	27.6611039794609	5.10397946084724	3.33247753530167	0	0.030808729139923	0	0	0	0	24.9653401797176	5.95121951219512	2.35173299101412	0.00513478818998716	4.6007702182285	0.143774069319641	0.0102695763799743	0	1.57124518613607	0	0.0718870346598203	0	0	0	0.0154043645699615	0	0	0	0.00513478818998716	0	0	0	0	0	0	0	0	0	0	0	0.061617458279846	0	0	0	0	0	0	0	0	0	0	0	0	0.00513478818998716	0	0	0	0	0	0	0	0	0	0	0	0	0	6.26957637997433	0.836970474967908	0.944801026957638	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17201540436457	0.112965340179718	0.0256739409499358	0	0.0205391527599487	0	0	0	0	11.0654685494223	0	0	0	0
67	17781p00	17781p00	17781	chen_model	0	xg_cdiff	xg_cdiff	0.282689429632504	0.393548029488388	0.0388005099495593	0.471149049387506	0.00554292999279419	0	0	0	0	0	3.83016462502079	0.232803059697356	5.95864974225376	0	0.554292999279419	0	0.00554292999279419	0.00554292999279419	0.17183082977662	0	0	0.00554292999279419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.6108308852059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0332575799567651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.04733662213846	0.426805609445153	0.177373759769414	0	0	0	0	0	0	0.748295549027216	0	0	0	0
